sample_id,category,approx_age_years,condition,user_intention,powers_on,screen_condition,battery_condition,damage_severity,battery_swollen,battery_leaking,overheating_evidence,severe_physical_damage,is_safety_hazard,recommended_action
DEV-42-009670,MONITOR,14.3,NOT_WORKING,REPAIR,NO,DEAD_PIXELS_BLEED,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009671,KEYBOARD,2.5,PARTIALLY_WORKING,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009672,REFRIGERATOR,14.2,NOT_WORKING,RECYCLE,NO,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009673,TELEVISION,6.8,WORKING,REPAIR,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-009674,LAPTOP,3.6,NOT_WORKING,UNSURE,NO,CRACKED,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009675,LAPTOP,4.4,WORKING,REPAIR,YES,INTACT,NORMAL,NONE,False,False,False,False,False,DONATE
DEV-42-009676,PRINTER,2.6,NOT_WORKING,RECYCLE,NO,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009677,MOBILE_PHONE,2.4,HAZARDOUS,DONATE,YES,INTACT,NORMAL,MODERATE,False,True,True,False,True,SPECIAL_HANDLING
DEV-42-009678,MOBILE_PHONE,2.6,WORKING,REPAIR,YES,INTACT,DEGRADED,NONE,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-009679,MOBILE_PHONE,0.8,PARTIALLY_WORKING,DONATE,NO,MINOR_SCRATCHES,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-009680,PRINTER,4.0,WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-009681,MONITOR,15.0,HAZARDOUS,REFURBISH,YES,CRACKED,NOT_APPLICABLE,HEAVY,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-009682,TELEVISION,1.9,WORKING,REPAIR,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-009683,REFRIGERATOR,2.8,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-009684,KEYBOARD,5.8,PARTIALLY_WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009685,DESKTOP,10.9,PARTIALLY_WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009686,LAPTOP,1.2,PARTIALLY_WORKING,KEEP_USING,YES,CRACKED,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-009687,DESKTOP,3.1,WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-009688,WASHING_MACHINE,2.5,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,KEEP_USING
DEV-42-009689,WASHING_MACHINE,9.9,DAMAGED,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009690,MOBILE_PHONE,2.2,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,CRACKED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009691,MOBILE_PHONE,2.6,PARTIALLY_WORKING,KEEP_USING,YES,MINOR_SCRATCHES,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-009692,DESKTOP,1.9,WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-009693,MOBILE_PHONE,5.2,NOT_WORKING,REPAIR,NO,DEAD_PIXELS_BLEED,DEAD,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009694,REFRIGERATOR,15.0,DAMAGED,RECYCLE,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-009695,PRINTER,2.3,NOT_WORKING,REFURBISH,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009696,CHARGER,1.7,DAMAGED,REPAIR,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009697,CABLE,2.2,WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009698,DESKTOP,4.5,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-009699,LAPTOP,4.6,PARTIALLY_WORKING,REPAIR,NO,CRACKED,NORMAL,MODERATE,True,False,False,False,True,SPECIAL_HANDLING
DEV-42-009700,LAPTOP,15.0,DAMAGED,RECYCLE,YES,CRACKED,DEGRADED,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009701,CABLE,2.0,NOT_WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009702,MOBILE_PHONE,3.0,WORKING,KEEP_USING,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-009703,REFRIGERATOR,5.9,PARTIALLY_WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,REPAIR
DEV-42-009704,CHARGER,1.0,WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-009705,DESKTOP,5.6,DAMAGED,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009706,MOBILE_PHONE,5.4,DAMAGED,UNSURE,YES,MINOR_SCRATCHES,DEAD,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009707,TELEVISION,4.3,DAMAGED,REPAIR,NO,CRACKED,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009708,MOBILE_PHONE,4.2,WORKING,REPAIR,YES,MINOR_SCRATCHES,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009709,LAPTOP,2.9,PARTIALLY_WORKING,KEEP_USING,YES,DEAD_PIXELS_BLEED,NORMAL,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009710,CHARGER,6.5,HAZARDOUS,UNSURE,NO,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-009711,MOBILE_PHONE,3.9,WORKING,RECYCLE,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-009712,KEYBOARD,3.1,WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-009713,LAPTOP,4.3,PARTIALLY_WORKING,RECYCLE,YES,CRACKED,NORMAL,NONE,False,False,False,False,False,RECYCLE
DEV-42-009714,BATTERY,1.9,HAZARDOUS,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,HEAVY,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-009715,REFRIGERATOR,11.5,DAMAGED,DONATE,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009716,MONITOR,3.0,PARTIALLY_WORKING,REFURBISH,YES,DEAD_PIXELS_BLEED,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009717,BATTERY,2.4,WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,NONE,False,False,False,False,False,RECYCLE
DEV-42-009718,LAPTOP,3.1,DAMAGED,RECYCLE,NO,SHATTERED_NOT_WORKING,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009719,MOBILE_PHONE,3.3,WORKING,REFURBISH,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,REFURBISH
DEV-42-009720,DESKTOP,2.5,PARTIALLY_WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,REPAIR
DEV-42-009721,LAPTOP,5.7,NOT_WORKING,RECYCLE,NO,CRACKED,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-009722,LAPTOP,6.5,NOT_WORKING,REFURBISH,NO,CRACKED,NORMAL,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009723,LAPTOP,4.6,DAMAGED,RECYCLE,NO,SHATTERED_NOT_WORKING,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009724,MOBILE_PHONE,4.1,PARTIALLY_WORKING,REFURBISH,NO,CRACKED,NORMAL,MINOR_COSMETIC,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-009725,BATTERY,4.8,DAMAGED,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,DEAD,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009726,MOUSE,1.5,WORKING,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009727,BATTERY,1.6,PARTIALLY_WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009728,DESKTOP,1.5,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-009729,DESKTOP,14.3,PARTIALLY_WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009730,LAPTOP,2.9,WORKING,RECYCLE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-009731,MOBILE_PHONE,3.0,WORKING,KEEP_USING,YES,MINOR_SCRATCHES,NORMAL,NONE,False,False,False,False,False,DONATE
DEV-42-009732,CHARGER,3.8,NOT_WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009733,LAPTOP,1.3,WORKING,UNSURE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-009734,MOBILE_PHONE,1.7,WORKING,REFURBISH_AND_SELL,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-009735,DESKTOP,2.7,WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-009736,MOBILE_PHONE,1.4,DAMAGED,REPAIR,NO,CRACKED,NORMAL,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009737,MOBILE_PHONE,3.4,WORKING,UNSURE,YES,MINOR_SCRATCHES,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-009738,MOBILE_PHONE,5.5,PARTIALLY_WORKING,KEEP_USING,YES,INTACT,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009739,DESKTOP,3.5,WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-009740,LAPTOP,1.8,WORKING,REFURBISH_AND_SELL,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-009741,MOBILE_PHONE,4.7,DAMAGED,RECYCLE,YES,DEAD_PIXELS_BLEED,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009742,BATTERY,1.3,WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-009743,DESKTOP,3.0,NOT_WORKING,KEEP_USING,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009744,DESKTOP,4.1,WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-009745,BATTERY,2.7,NOT_WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009746,LAPTOP,4.5,PARTIALLY_WORKING,RECYCLE,YES,MINOR_SCRATCHES,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-009747,MOBILE_PHONE,1.6,DAMAGED,RECYCLE,YES,MINOR_SCRATCHES,NORMAL,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009748,LAPTOP,8.6,DAMAGED,REFURBISH_AND_SELL,NO,DEAD_PIXELS_BLEED,DEAD,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009749,LAPTOP,8.5,PARTIALLY_WORKING,RECYCLE,YES,MINOR_SCRATCHES,DEAD,MINOR_COSMETIC,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-009750,MONITOR,2.9,NOT_WORKING,UNSURE,NO,CRACKED,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009751,LAPTOP,5.6,DAMAGED,RECYCLE,YES,SHATTERED_NOT_WORKING,DEGRADED,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009752,MOBILE_PHONE,3.5,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,CRACKED,NORMAL,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009753,DESKTOP,5.7,DAMAGED,REPAIR,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009754,BATTERY,0.8,WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,NONE,False,False,False,False,False,KEEP_USING
DEV-42-009755,MOBILE_PHONE,1.9,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,CRACKED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009756,KEYBOARD,1.2,WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,KEEP_USING
DEV-42-009757,LAPTOP,3.4,WORKING,REFURBISH_AND_SELL,YES,INTACT,DEAD,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-009758,LAPTOP,1.2,PARTIALLY_WORKING,UNSURE,YES,CRACKED,NORMAL,MODERATE,False,False,False,False,False,REPAIR
DEV-42-009759,LAPTOP,2.7,DAMAGED,UNSURE,NO,DEAD_PIXELS_BLEED,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009760,PRINTER,3.8,PARTIALLY_WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009761,KEYBOARD,5.6,NOT_WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009762,BATTERY,0.6,WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,MINOR_COSMETIC,False,False,False,False,False,KEEP_USING
DEV-42-009763,DESKTOP,5.5,NOT_WORKING,RECYCLE,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009764,DESKTOP,2.9,WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-009765,CABLE,1.6,HAZARDOUS,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-009766,REFRIGERATOR,12.3,DAMAGED,REFURBISH_AND_SELL,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009767,LAPTOP,4.7,WORKING,REFURBISH_AND_SELL,YES,INTACT,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-009768,MONITOR,4.4,NOT_WORKING,RECYCLE,NO,MINOR_SCRATCHES,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009769,LAPTOP,9.3,NOT_WORKING,UNSURE,NO,INTACT,DEAD,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009770,BATTERY,5.3,PARTIALLY_WORKING,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009771,MONITOR,10.5,DAMAGED,UNSURE,NO,DEAD_PIXELS_BLEED,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009772,TELEVISION,8.1,PARTIALLY_WORKING,UNSURE,YES,INTACT,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009773,MONITOR,9.1,NOT_WORKING,REFURBISH,NO,DEAD_PIXELS_BLEED,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009774,MOBILE_PHONE,2.5,DAMAGED,UNSURE,NO,MINOR_SCRATCHES,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009775,MOBILE_PHONE,3.0,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,DEAD_PIXELS_BLEED,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009776,LAPTOP,9.0,NOT_WORKING,REPAIR,NO,DEAD_PIXELS_BLEED,DEAD,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009777,MOUSE,5.3,PARTIALLY_WORKING,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009778,LAPTOP,3.4,WORKING,DONATE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,DONATE
DEV-42-009779,MOBILE_PHONE,5.8,PARTIALLY_WORKING,UNSURE,NO,CRACKED,DEAD,NONE,False,False,False,False,False,RECYCLE
DEV-42-009780,MOBILE_PHONE,2.7,DAMAGED,REFURBISH,YES,CRACKED,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009781,DESKTOP,5.7,WORKING,KEEP_USING,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-009782,MOBILE_PHONE,1.7,PARTIALLY_WORKING,REFURBISH,YES,INTACT,NORMAL,MODERATE,False,False,False,False,False,REPAIR
DEV-42-009783,BATTERY,3.4,PARTIALLY_WORKING,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-009784,AIR_CONDITIONER,15.0,PARTIALLY_WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009785,MOBILE_PHONE,3.3,DAMAGED,REFURBISH_AND_SELL,NO,MINOR_SCRATCHES,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009786,MONITOR,2.0,WORKING,KEEP_USING,YES,INTACT,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,KEEP_USING
DEV-42-009787,LAPTOP,4.1,WORKING,UNSURE,YES,INTACT,DEAD,NONE,False,False,False,False,False,REFURBISH
DEV-42-009788,CHARGER,5.5,NOT_WORKING,REFURBISH_AND_SELL,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009789,TELEVISION,13.7,DAMAGED,REFURBISH,NO,DEAD_PIXELS_BLEED,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009790,BATTERY,1.9,PARTIALLY_WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,DEAD,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009791,LAPTOP,1.8,DAMAGED,KEEP_USING,NO,INTACT,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009792,LAPTOP,3.5,DAMAGED,REPAIR,NO,CRACKED,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009793,PRINTER,0.9,WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-009794,MOBILE_PHONE,0.7,WORKING,REFURBISH,YES,MINOR_SCRATCHES,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-009795,PRINTER,3.3,DAMAGED,UNSURE,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009796,MOBILE_PHONE,1.0,PARTIALLY_WORKING,RECYCLE,YES,INTACT,NORMAL,MINOR_COSMETIC,True,False,False,False,True,SPECIAL_HANDLING
DEV-42-009797,LAPTOP,15.0,HAZARDOUS,RECYCLE,NO,INTACT,DEAD,MINOR_COSMETIC,True,True,False,False,True,SPECIAL_HANDLING
DEV-42-009798,TELEVISION,6.8,NOT_WORKING,RECYCLE,NO,SHATTERED_NOT_WORKING,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009799,MOBILE_PHONE,3.4,DAMAGED,REFURBISH_AND_SELL,NO,MINOR_SCRATCHES,DEGRADED,HEAVY,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-009800,MONITOR,5.3,DAMAGED,REPAIR,NO,CRACKED,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009801,MOBILE_PHONE,2.7,PARTIALLY_WORKING,DONATE,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-009802,LAPTOP,2.6,PARTIALLY_WORKING,DONATE,YES,MINOR_SCRATCHES,NORMAL,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-009803,TELEVISION,1.3,DAMAGED,REFURBISH_AND_SELL,NO,DEAD_PIXELS_BLEED,NOT_APPLICABLE,MODERATE,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-009804,OTHER,2.8,NOT_WORKING,REPAIR,NO,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009805,MONITOR,2.4,WORKING,REFURBISH,NO,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-009806,CABLE,2.1,DAMAGED,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009807,PRINTER,1.7,WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-009808,MONITOR,4.0,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,INTACT,NOT_APPLICABLE,MODERATE,False,False,False,False,False,DONATE
DEV-42-009809,DESKTOP,1.6,WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-009810,MOBILE_PHONE,3.6,PARTIALLY_WORKING,DONATE,YES,INTACT,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009811,MOBILE_PHONE,1.0,WORKING,REPAIR,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-009812,LAPTOP,1.1,WORKING,REFURBISH_AND_SELL,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-009813,LAPTOP,3.5,PARTIALLY_WORKING,REFURBISH,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-009814,MOUSE,5.4,PARTIALLY_WORKING,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-009815,REFRIGERATOR,5.6,PARTIALLY_WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-009816,MOUSE,1.2,WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-009817,DESKTOP,8.1,PARTIALLY_WORKING,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-009818,TELEVISION,3.3,NOT_WORKING,UNSURE,NO,MINOR_SCRATCHES,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009819,DESKTOP,6.3,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-009820,DESKTOP,4.9,NOT_WORKING,RECYCLE,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-009821,DESKTOP,7.0,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-009822,MOBILE_PHONE,1.4,WORKING,REFURBISH_AND_SELL,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-009823,BATTERY,1.1,WORKING,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,NONE,False,False,False,False,False,KEEP_USING
DEV-42-009824,MOBILE_PHONE,2.0,PARTIALLY_WORKING,DONATE,YES,MINOR_SCRATCHES,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-009825,LAPTOP,3.4,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,DEAD_PIXELS_BLEED,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-009826,PRINTER,10.0,NOT_WORKING,KEEP_USING,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009827,MOBILE_PHONE,3.4,NOT_WORKING,UNSURE,NO,DEAD_PIXELS_BLEED,DEAD,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009828,LAPTOP,2.5,PARTIALLY_WORKING,REFURBISH_AND_SELL,NO,INTACT,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-009829,LAPTOP,2.4,DAMAGED,RECYCLE,NO,CRACKED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
